"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"When request with empty body, /api/v1/account/recovery-password returns 400.","2","When request with empty body, /api/v1/account/recovery-password returns 400","","Mon Oct 27 11:45:27 GMT 2025","broken","Mon Oct 27 11:45:27 GMT 2025","","education.kub.backend.ce.domain.user.controller.UserControllerTests.PasswordRecoveryTests","education.kub.backend.ce.domain.user.controller.UserControllerTests$PasswordRecoveryTests","RecoverPasswordWithEmptyBody"
"When request with invalid access token header, /api/v1/auth/login returns 401.","3","When request with invalid access token header , /api/v1/auth/login returns 401","","Mon Oct 27 11:45:26 GMT 2025","broken","Mon Oct 27 11:45:26 GMT 2025","","education.kub.backend.ce.domain.auth.controller.AuthControllerTests.LoginTests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithInvalidToken"
"When request body with wrong email, /api/v1/auth/login returns 401.","4","When request body with wrong email, /api/v1/auth/login returns 401","","Mon Oct 27 11:45:26 GMT 2025","broken","Mon Oct 27 11:45:26 GMT 2025","","education.kub.backend.ce.domain.auth.controller.AuthControllerTests.LoginTests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithWrongEmail"
"When request body without new password, /api/v1/account/change-password returns 401.","7","When request body without new password, /api/v1/account/change-password returns 401","","Mon Oct 27 11:45:27 GMT 2025","broken","Mon Oct 27 11:45:27 GMT 2025","","education.kub.backend.ce.domain.user.controller.UserControllerTests.ChangePasswordTests","education.kub.backend.ce.domain.user.controller.UserControllerTests$ChangePasswordTests","ChangePasswordWithoutNewPassword"
"When request body with wrong password, /api/v1/auth/login returns 401.","7","When request body with wrong password, /api/v1/auth/login returns 401","","Mon Oct 27 11:45:26 GMT 2025","broken","Mon Oct 27 11:45:26 GMT 2025","","education.kub.backend.ce.domain.auth.controller.AuthControllerTests.LoginTests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithWrongPassword"
"When request with invalid refresh token header, /api/v1/auth/refresh returns 401.","26","When request with invalid refresh token header, /api/v1/auth/refresh returns 401","","Mon Oct 27 11:45:26 GMT 2025","broken","Mon Oct 27 11:45:26 GMT 2025","","education.kub.backend.ce.domain.auth.controller.AuthControllerTests.RefreshTests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$RefreshTests","TestRefreshWithInvalidRefreshToken"
"When request is valid, /api/v1/account/change-password returns 204 and valid response.","1","When request is valid, /api/v1/account/change-password returns 204 and valid response","","Mon Oct 27 11:45:27 GMT 2025","broken","Mon Oct 27 11:45:27 GMT 2025","","education.kub.backend.ce.domain.user.controller.UserControllerTests.ChangePasswordTests","education.kub.backend.ce.domain.user.controller.UserControllerTests$ChangePasswordTests","ChangePasswordSuccess"
"When request without body, /api/v1/account/recovery-password returns 400.","2","When request without body, /api/v1/account/recovery-password returns 400","","Mon Oct 27 11:45:27 GMT 2025","broken","Mon Oct 27 11:45:27 GMT 2025","","education.kub.backend.ce.domain.user.controller.UserControllerTests.PasswordRecoveryTests","education.kub.backend.ce.domain.user.controller.UserControllerTests$PasswordRecoveryTests","RecoverPasswordWithoutBody"
"When request with empty body, /api/v1/auth/login returns 400.","3","When request with empty body, /api/v1/auth/login returns 400","","Mon Oct 27 11:45:26 GMT 2025","broken","Mon Oct 27 11:45:26 GMT 2025","","education.kub.backend.ce.domain.auth.controller.AuthControllerTests.LoginTests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithEmptyBody"
"When request is valid, /api/v1/auth/logout returns 204.","2","When request is valid, /api/v1/auth/logout returns 204","","Mon Oct 27 11:45:26 GMT 2025","broken","Mon Oct 27 11:45:26 GMT 2025","","education.kub.backend.ce.domain.auth.controller.AuthControllerTests.LogoutTests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LogoutTests","TestLogoutSuccess"
"When request is valid, /api/v1/account/me returns 200 and valid response.","1","When request is valid, /api/v1/account/me returns 200 and valid response","","Mon Oct 27 11:45:27 GMT 2025","broken","Mon Oct 27 11:45:27 GMT 2025","","education.kub.backend.ce.domain.user.controller.UserControllerTests.AccountMeTests","education.kub.backend.ce.domain.user.controller.UserControllerTests$AccountMeTests","GetUserAccountInfoSuccess"
"When request without body, /api/v1/auth/refresh returns 400.","1","When request without body, /api/v1/auth/refresh returns 400","","Mon Oct 27 11:45:26 GMT 2025","broken","Mon Oct 27 11:45:26 GMT 2025","","education.kub.backend.ce.domain.auth.controller.AuthControllerTests.RefreshTests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$RefreshTests","TestRefreshWithoutBody"
"When request body with empty email, /api/v1/account/recovery-password returns 401.","3","When request body with empty email, /api/v1/account/recovery-password returns 401","","Mon Oct 27 11:45:27 GMT 2025","broken","Mon Oct 27 11:45:27 GMT 2025","","education.kub.backend.ce.domain.user.controller.UserControllerTests.PasswordRecoveryTests","education.kub.backend.ce.domain.user.controller.UserControllerTests$PasswordRecoveryTests","RecoverPasswordWithEmptyEmail"
"When request with invalid body, /api/v1/auth/login returns 400.","2","When request with invalid body, /api/v1/auth/login returns 400","","Mon Oct 27 11:45:26 GMT 2025","broken","Mon Oct 27 11:45:26 GMT 2025","","education.kub.backend.ce.domain.auth.controller.AuthControllerTests.LoginTests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithInvalidBody"
"When request with invalid access token, /api/v1/auth/logout returns 401.","1","When request with invalid access token, /api/v1/auth/logout returns 401","","Mon Oct 27 11:45:26 GMT 2025","broken","Mon Oct 27 11:45:26 GMT 2025","","education.kub.backend.ce.domain.auth.controller.AuthControllerTests.LogoutTests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LogoutTests","TestLogoutWithInvalidToken"
"When request without body, /api/v1/auth/login returns 400.","3","When request without body, /api/v1/auth/login returns 400","","Mon Oct 27 11:45:26 GMT 2025","broken","Mon Oct 27 11:45:26 GMT 2025","","education.kub.backend.ce.domain.auth.controller.AuthControllerTests.LoginTests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithoutBody"
"When request body with invalid email, /api/v1/account/recovery-password returns 401.","2","When request body with invalid email, /api/v1/account/recovery-password returns 401","","Mon Oct 27 11:45:27 GMT 2025","broken","Mon Oct 27 11:45:27 GMT 2025","","education.kub.backend.ce.domain.user.controller.UserControllerTests.PasswordRecoveryTests","education.kub.backend.ce.domain.user.controller.UserControllerTests$PasswordRecoveryTests","RecoverPasswordWithInvalidEmail"
"When request body without email, /api/v1/auth/login returns 400.","3","When request body without email, /api/v1/auth/login returns 400","","Mon Oct 27 11:45:26 GMT 2025","broken","Mon Oct 27 11:45:26 GMT 2025","","education.kub.backend.ce.domain.auth.controller.AuthControllerTests.LoginTests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginWithoutEmail"
"When request without body, /api/v1/account/change-password returns 400.","5","When request without body, /api/v1/account/change-password returns 400","","Mon Oct 27 11:45:27 GMT 2025","broken","Mon Oct 27 11:45:27 GMT 2025","","education.kub.backend.ce.domain.user.controller.UserControllerTests.ChangePasswordTests","education.kub.backend.ce.domain.user.controller.UserControllerTests$ChangePasswordTests","ChangePasswordWithoutBody"
"When request without access token header, /api/v1/account/me returns 401.","3","When request without access token header, /api/v1/account/me returns 401","","Mon Oct 27 11:45:27 GMT 2025","broken","Mon Oct 27 11:45:27 GMT 2025","","education.kub.backend.ce.domain.user.controller.UserControllerTests.AccountMeTests","education.kub.backend.ce.domain.user.controller.UserControllerTests$AccountMeTests","GetUserAccountInfoWithoutToken"
"When request is valid, /api/v1/auth/refresh returns 200.","2","When request is valid, /api/v1/auth/refresh returns 200","","Mon Oct 27 11:45:26 GMT 2025","broken","Mon Oct 27 11:45:26 GMT 2025","","education.kub.backend.ce.domain.auth.controller.AuthControllerTests.RefreshTests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$RefreshTests","TestRefreshSuccess"
"When request body with empty old password, /api/v1/account/change-password returns 401.","1","When request body with empty old password, /api/v1/account/change-password returns 401","","Mon Oct 27 11:45:27 GMT 2025","broken","Mon Oct 27 11:45:27 GMT 2025","","education.kub.backend.ce.domain.user.controller.UserControllerTests.ChangePasswordTests","education.kub.backend.ce.domain.user.controller.UserControllerTests$ChangePasswordTests","ChangePasswordWithEmptyOldPassword"
"When request without invalid access token header, /api/v1/account/me returns 401.","1","When request without invalid access token header, /api/v1/account/me returns 401","","Mon Oct 27 11:45:27 GMT 2025","broken","Mon Oct 27 11:45:27 GMT 2025","","education.kub.backend.ce.domain.user.controller.UserControllerTests.AccountMeTests","education.kub.backend.ce.domain.user.controller.UserControllerTests$AccountMeTests","GetUserAccountInfoWithInvalidToken"
"When request with invalid access token header, /api/v1/account/change-password returns 401.","4","When request with invalid access token header, /api/v1/account/change-password returns 401","","Mon Oct 27 11:45:27 GMT 2025","broken","Mon Oct 27 11:45:27 GMT 2025","","education.kub.backend.ce.domain.user.controller.UserControllerTests.ChangePasswordTests","education.kub.backend.ce.domain.user.controller.UserControllerTests$ChangePasswordTests","ChangePasswordWithInvalidToken"
"When request with empty body, /api/v1/account/change-password returns 400.","6","When request with empty body, /api/v1/account/change-password returns 400","","Mon Oct 27 11:45:27 GMT 2025","broken","Mon Oct 27 11:45:27 GMT 2025","","education.kub.backend.ce.domain.user.controller.UserControllerTests.ChangePasswordTests","education.kub.backend.ce.domain.user.controller.UserControllerTests$ChangePasswordTests","ChangePasswordWithEmptyBody"
"When request is valid, /api/v1/auth/login returns 200 and valid response.","2","When request is valid, /api/v1/auth/login returns 200 and valid response","","Mon Oct 27 11:45:26 GMT 2025","broken","Mon Oct 27 11:45:26 GMT 2025","","education.kub.backend.ce.domain.auth.controller.AuthControllerTests.LoginTests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LoginTests","TestLoginSuccess"
"When request without access token header, /api/v1/auth/logout returns 401.","4","When request without access token header, /api/v1/auth/logout returns 401","","Mon Oct 27 11:45:26 GMT 2025","broken","Mon Oct 27 11:45:26 GMT 2025","","education.kub.backend.ce.domain.auth.controller.AuthControllerTests.LogoutTests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$LogoutTests","TestLogoutWithoutBearerToken"
"When request with empty refresh token header, /api/v1/auth/refresh returns 401.","3","When request with empty refresh token header, /api/v1/auth/refresh returns 401","","Mon Oct 27 11:45:26 GMT 2025","broken","Mon Oct 27 11:45:26 GMT 2025","","education.kub.backend.ce.domain.auth.controller.AuthControllerTests.RefreshTests","education.kub.backend.ce.domain.auth.controller.AuthControllerTests$RefreshTests","TestRefreshWithEmptyRefreshToken"
"When request body without old password, /api/v1/account/change-password returns 401.","4","When request body without old password, /api/v1/account/change-password returns 401","","Mon Oct 27 11:45:27 GMT 2025","broken","Mon Oct 27 11:45:27 GMT 2025","","education.kub.backend.ce.domain.user.controller.UserControllerTests.ChangePasswordTests","education.kub.backend.ce.domain.user.controller.UserControllerTests$ChangePasswordTests","ChangePasswordWithoutOldPassword"
